County,UAT,cl_None
ALBA,ALBAC,1013.0
ALBA,ALMAŞU MARE,808.0
ALBA,ARIEŞENI,1248.0
ALBA,AVRAM IANCU,834.0
ALBA,BERGHIN,680.0
ALBA,BISTRA,2021.0
ALBA,BLANDIANA,629.0
ALBA,BUCERDEA GRÂNOASĂ,1103.0
ALBA,BUCIUM,764.0
ALBA,CÂLNIC,988.0
ALBA,CENADE,440.0
ALBA,CERGĂU,903.0
ALBA,CERU-BĂCĂINŢI,239.0
ALBA,CETATEA DE BALTĂ,1132.0
ALBA,CIUGUD,1772.0
ALBA,CIURULEASA,689.0
ALBA,CRĂCIUNELU DE JOS,1051.0
ALBA,CRICĂU,1197.0
ALBA,CUT,718.0
ALBA,DAIA ROMÂNĂ,1464.0
ALBA,DOŞTAT,531.0
ALBA,FĂRĂU,855.0
ALBA,GALDA DE JOS,2034.0
ALBA,GÂRBOVA,1011.0
ALBA,GÂRDA DE SUS,859.0
ALBA,HOPÂRTA,528.0
ALBA,HOREA,1159.0
ALBA,IGHIU,3023.0
ALBA,ÎNTREGALDE,382.0
ALBA,JIDVEI,2310.0
ALBA,LIVEZILE,802.0
ALBA,LOPADEA NOUĂ,1708.0
ALBA,LUNCA MUREŞULUI,1257.0
ALBA,LUPŞA,1697.0
ALBA,METEŞ,1529.0
ALBA,MIHALŢ,1897.0
ALBA,MIRĂSLĂU,887.0
ALBA,MOGOŞ,466.0
ALBA,MUNICIPIUL AIUD,8095.0
ALBA,MUNICIPIUL ALBA IULIA,21920.0
ALBA,MUNICIPIUL BLAJ,6936.0
ALBA,MUNICIPIUL SEBEŞ,10429.0
ALBA,NOŞLAC,727.0
ALBA,OCOLIŞ,396.0
ALBA,OHABA,443.0
ALBA,ORAŞ ABRUD,2269.0
ALBA,ORAŞ BAIA DE ARIEŞ,1778.0
ALBA,ORAŞ CÂMPENI,4134.0
ALBA,ORAŞ CUGIR,8162.0
ALBA,ORAŞ OCNA MUREŞ,4162.0
ALBA,ORAŞ TEIUŞ,2891.0
ALBA,ORAŞ ZLATNA,3518.0
ALBA,PIANU,1678.0
ALBA,POIANA VADULUI,635.0
ALBA,PONOR,492.0
ALBA,POŞAGA,662.0
ALBA,RĂDEŞTI,718.0
ALBA,RÂMEŢ,337.0
ALBA,RIMETEA,530.0
ALBA,ROŞIA DE SECAŞ,785.0
ALBA,ROŞIA MONTANĂ,1532.0
ALBA,SĂLCIUA,767.0
ALBA,SĂLIŞTEA,1375.0
ALBA,SÂNCEL,1185.0
ALBA,SÂNTIMBRU,1412.0
ALBA,SĂSCIORI,2677.0
ALBA,SCĂRIŞOARA,921.0
ALBA,ŞIBOT,1256.0
ALBA,SOHODOL,826.0
ALBA,ŞONA,1802.0
ALBA,ŞPRING,1447.0
ALBA,STREMŢ,1350.0
ALBA,ŞUGAG,1316.0
ALBA,UNIREA,1906.0
ALBA,VADU MOŢILOR,922.0
ALBA,VALEA LUNGĂ,1654.0
ALBA,VIDRA,947.0
ALBA,VINŢU DE JOS,2474.0
ARAD,ALMAŞ,1325.0
ARAD,APATEU,1869.0
ARAD,ARCHIŞ,989.0
ARAD,BÂRSA,963.0
ARAD,BÂRZAVA,1581.0
ARAD,BATA,495.0
ARAD,BELIU,1672.0
ARAD,BIRCHIŞ,710.0
ARAD,BOCSIG,1637.0
ARAD,BRAZII,770.0
ARAD,BUTENI,1938.0
ARAD,CĂRAND,630.0
ARAD,CERMEI,1202.0
ARAD,CHISINDIA,793.0
ARAD,CONOP,943.0
ARAD,COVĂSINŢ,1056.0
ARAD,CRAIVA,1643.0
ARAD,DEZNA,805.0
ARAD,DIECI,970.0
ARAD,DOROBANŢI,734.0
ARAD,FÂNTÂNELE,1663.0
ARAD,FELNAC,1479.0
ARAD,FRUMUŞENI,1147.0
ARAD,GHIOROC,1412.0
ARAD,GRĂNICERI,1086.0
ARAD,GURAHONŢ,2011.0
ARAD,HĂLMĂGEL,741.0
ARAD,HĂLMAGIU,1895.0
ARAD,HĂŞMAŞ,795.0
ARAD,IGNEŞTI,397.0
ARAD,IRATOŞU,1244.0
ARAD,LIVADA,1540.0
ARAD,MACEA,2235.0
ARAD,MIŞCA,1557.0
ARAD,MONEASA,674.0
ARAD,MUNICIPIUL ARAD,43106.0
ARAD,OLARI,830.0
ARAD,ORAŞ CHIŞINEU-CRIŞ,3911.0
ARAD,ORAŞ CURTICI,2420.0
ARAD,ORAŞ INEU,4047.0
ARAD,ORAŞ LIPOVA,4140.0
ARAD,ORAŞ NĂDLAC,2993.0
ARAD,ORAŞ PÂNCOTA,2857.0
ARAD,ORAŞ PECICA,4569.0
ARAD,ORAŞ SÂNTANA,4379.0
ARAD,ORAŞ SEBIŞ,2846.0
ARAD,PĂULIŞ,2026.0
ARAD,PEREGU MARE,756.0
ARAD,PETRIŞ,726.0
ARAD,PILU,1060.0
ARAD,PLEŞCUŢA,543.0
ARAD,ŞAGU,1794.0
ARAD,SĂVÂRŞIN,1330.0
ARAD,SECUSIGIU,2348.0
ARAD,ŞEITIN,1286.0
ARAD,SELEUŞ,1516.0
ARAD,SEMLAC,1436.0
ARAD,ŞEPREUŞ,1173.0
ARAD,ŞICULA,2115.0
ARAD,ŞILINDIA,486.0
ARAD,ŞIMAND,2088.0
ARAD,SINTEA MARE,1540.0
ARAD,ŞIRIA,2776.0
ARAD,ŞIŞTAROVĂŢ,238.0
ARAD,SOCODOR,1396.0
ARAD,ŞOFRONEA,1441.0
ARAD,TÂRNOVA,3482.0
ARAD,TAUŢ,1056.0
ARAD,USUSĂU,640.0
ARAD,VĂRĂDIA DE MUREŞ,894.0
ARAD,VÂRFURILE,1449.0
ARAD,VINGA,2476.0
ARAD,VLADIMIRESCU,4528.0
ARAD,ZĂBRANI,1619.0
ARAD,ZĂDĂRENI,1160.0
ARAD,ZĂRAND,1397.0
ARAD,ZERIND,604.0
ARAD,ZIMANDU NOU,2204.0
ARGEŞ,ALBEŞTII DE ARGEŞ,2817.0
ARGEŞ,ALBEŞTII DE MUSCEL,899.0
ARGEŞ,ALBOTA,1772.0
ARGEŞ,ANINOASA,1723.0
ARGEŞ,AREFU,880.0
ARGEŞ,BĂBANA,1289.0
ARGEŞ,BĂICULEŞTI,2714.0
ARGEŞ,BĂLILEŞTI,1802.0
ARGEŞ,BÂRLA,2485.0
ARGEŞ,BASCOV,4254.0
ARGEŞ,BELEŢI-NEGREŞTI,1013.0
ARGEŞ,BEREVOEŞTI,1685.0
ARGEŞ,BOGAŢI,1777.0
ARGEŞ,BOTENI,1301.0
ARGEŞ,BOŢEŞTI,673.0
ARGEŞ,BRADU,4097.0
ARGEŞ,BRĂDULEŢ,877.0
ARGEŞ,BUDEASA,2014.0
ARGEŞ,BUGHEA DE JOS,1308.0
ARGEŞ,BUGHEA DE SUS,1252.0
ARGEŞ,BUZOEŞTI,2494.0
ARGEŞ,CĂLDĂRARU,1001.0
ARGEŞ,CĂLINEŞTI,4288.0
ARGEŞ,CĂTEASCA,2108.0
ARGEŞ,CEPARI,1074.0
ARGEŞ,CETĂŢENI,1326.0
ARGEŞ,CICĂNEŞTI,1175.0
ARGEŞ,CIOFRÂNGENI,1037.0
ARGEŞ,CIOMĂGEŞTI,658.0
ARGEŞ,COCU,976.0
ARGEŞ,CORBENI,2557.0
ARGEŞ,CORBI,2055.0
ARGEŞ,COŞEŞTI,2497.0
ARGEŞ,COTMEANA,842.0
ARGEŞ,CUCA,865.0
ARGEŞ,DÂMBOVICIOARA,614.0
ARGEŞ,DÂRMĂNEŞTI,1594.0
ARGEŞ,DAVIDEŞTI,1521.0
ARGEŞ,DOBREŞTI,1006.0
ARGEŞ,DOMNEŞTI,1903.0
ARGEŞ,DRĂGANU,1021.0
ARGEŞ,DRAGOSLAVELE,1235.0
ARGEŞ,GODENI,1360.0
ARGEŞ,HÂRSEȘTI,1088.0
ARGEŞ,HÂRTIEŞTI,1217.0
ARGEŞ,IZVORU,1076.0
ARGEŞ,LEORDENI,2341.0
ARGEŞ,LEREŞTI,2143.0
ARGEŞ,LUNCA CORBULUI,986.0
ARGEŞ,MĂLURENI,1756.0
ARGEŞ,MĂRĂCINENI,2537.0
ARGEŞ,MERIŞANI,1856.0
ARGEŞ,MICEŞTI,2327.0
ARGEŞ,MIHĂEŞTI,3185.0
ARGEŞ,MIOARELE,903.0
ARGEŞ,MIROŞI,930.0
ARGEŞ,MORĂREŞTI,974.0
ARGEŞ,MOŞOAIA,2934.0
ARGEŞ,MOZĂCENI,1077.0
ARGEŞ,MUNICIPIUL CÂMPULUNG,13005.0
ARGEŞ,MUNICIPIUL CURTEA DE ARGEŞ,9618.0
ARGEŞ,MUNICIPIUL PITEŞTI,47661.0
ARGEŞ,MUŞĂTEŞTI,1641.0
ARGEŞ,NEGRAŞI,963.0
ARGEŞ,NUCŞOARA,805.0
ARGEŞ,OARJA,1488.0
ARGEŞ,ORAŞ COSTEŞTI,4129.0
ARGEŞ,ORAŞ MIOVENI,11562.0
ARGEŞ,ORAŞ ŞTEFĂNEŞTI,6091.0
ARGEŞ,ORAŞ TOPOLOVENI,3989.0
ARGEŞ,PIETROŞANI,2415.0
ARGEŞ,POIANA LACULUI,3074.0
ARGEŞ,POIENARII DE ARGEŞ,577.0
ARGEŞ,POIENARII DE MUSCEL,1314.0
ARGEŞ,POPEŞTI,969.0
ARGEŞ,PRIBOIENI,2044.0
ARGEŞ,RÂCA,554.0
ARGEŞ,RĂTEŞTI,1247.0
ARGEŞ,RECEA,1208.0
ARGEŞ,ROCIU,1281.0
ARGEŞ,RUCĂR,2944.0
ARGEŞ,SĂLĂTRUCU,866.0
ARGEŞ,SĂPATA,963.0
ARGEŞ,SCHITU GOLEŞTI,2049.0
ARGEŞ,SLOBOZIA,2254.0
ARGEŞ,STÂLPENI,2388.0
ARGEŞ,ŞTEFAN CEL MARE,1137.0
ARGEŞ,STOENEŞTI,1860.0
ARGEŞ,STOLNICI,1055.0
ARGEŞ,ŞUICI,1179.0
ARGEŞ,SUSENI,1393.0
ARGEŞ,TEIU,656.0
ARGEŞ,TIGVENI,1320.0
ARGEŞ,ŢIŢEŞTI,2178.0
ARGEŞ,UDA,1003.0
ARGEŞ,UNGHENI,1270.0
ARGEŞ,VALEA DANULUI,1557.0
ARGEŞ,VALEA IAŞULUI,1246.0
ARGEŞ,VALEA MARE-PRAVĂŢ,2083.0
ARGEŞ,VEDEA,1543.0
ARGEŞ,VLĂDEŞTI,1653.0
ARGEŞ,VULTUREŞTI,1280.0
BACĂU,AGĂŞ,2136.0
BACĂU,ARDEOANI,1116.0
BACĂU,ASĂU,2723.0
BACĂU,BALCANI,2723.0
BACĂU,BÂRSĂNEŞTI,1559.0
BACĂU,BEREŞTI-BISTRIŢA,868.0
BACĂU,BEREŞTI-TAZLĂU,2063.0
BACĂU,BERZUNŢI,2042.0
BACĂU,BLĂGEŞTI,2343.0
BACĂU,BOGDĂNEŞTI,978.0
BACĂU,BRUSTUROASA,1345.0
BACĂU,BUCIUMI,1278.0
BACĂU,BUHOCI,1674.0
BACĂU,CĂIUŢI,1932.0
BACĂU,CAŞIN,1723.0
BACĂU,CLEJA,2076.0
BACĂU,COLONEŞTI,733.0
BACĂU,CORBASCA,1423.0
BACĂU,COŢOFĂNEŞTI,1384.0
BACĂU,DĂMIENEŞTI,811.0
BACĂU,DEALU MORII,1278.0
BACĂU,DOFTEANA,4455.0
BACĂU,FARAOANI,1738.0
BACĂU,FILIPENI,1243.0
BACĂU,FILIPEŞTI,1926.0
BACĂU,GĂICEANA,1168.0
BACĂU,GÂRLENI,2230.0
BACĂU,GHIMEŞ-FĂGET,2006.0
BACĂU,GIOSENI,1233.0
BACĂU,GLĂVĂNEŞTI,1372.0
BACĂU,GURA VĂII,1931.0
BACĂU,HELEGIU,2288.0
BACĂU,HEMEIUŞ,2189.0
BACĂU,HORGEŞTI,1672.0
BACĂU,HURUIEŞTI,1065.0
BACĂU,ITEŞTI,747.0
BACĂU,IZVORU BERHECIULUI,732.0
BACĂU,LETEA VECHE,3010.0
BACĂU,LIPOVA,1144.0
BACĂU,LIVEZI,1959.0
BACĂU,LUIZI-CĂLUGĂRA,1502.0
BACĂU,MĂGIREŞTI,1624.0
BACĂU,MĂGURA,2133.0
BACĂU,MĂNĂSTIREA CAŞIN,1997.0
BACĂU,MĂRGINENI,3320.0
BACĂU,MOTOŞENI,1307.0
BACĂU,MUNICIPIUL BACĂU,49497.0
BACĂU,MUNICIPIUL MOINEŞTI,7110.0
BACĂU,MUNICIPIUL ONEŞTI,14296.0
BACĂU,NEGRI,1003.0
BACĂU,NICOLAE BĂLCESCU,3141.0
BACĂU,ODOBEŞTI,1216.0
BACĂU,OITUZ,2980.0
BACĂU,ONCEŞTI,692.0
BACĂU,ORAŞ BUHUŞI,5406.0
BACĂU,ORAŞ COMĂNEŞTI,7009.0
BACĂU,ORAŞ DĂRMĂNEŞTI,4828.0
BACĂU,ORAŞ SLĂNIC-MOLDOVA,2185.0
BACĂU,ORAŞ TÂRGU OCNA,4672.0
BACĂU,ORBENI,1421.0
BACĂU,PALANCA,1170.0
BACĂU,PÂNCEŞTI,1497.0
BACĂU,PARAVA,1029.0
BACĂU,PÂRGĂREŞTI,1343.0
BACĂU,PARINCEA,1265.0
BACĂU,PÂRJOL,2125.0
BACĂU,PLOPANA,1281.0
BACĂU,PODURI,2832.0
BACĂU,PODU TURCULUI,1918.0
BACĂU,PRĂJEŞTI,940.0
BACĂU,RĂCĂCIUNI,2355.0
BACĂU,RĂCHITOASA,1600.0
BACĂU,RACOVA,1378.0
BACĂU,ROŞIORI,973.0
BACĂU,SĂNDULENI,1503.0
BACĂU,SĂRATA,880.0
BACĂU,SASCUT,3509.0
BACĂU,SĂUCEŞTI,2151.0
BACĂU,SCORŢENI,1236.0
BACĂU,SECUIENI,1098.0
BACĂU,SOLONŢ,1207.0
BACĂU,STĂNIŞEŞTI,1526.0
BACĂU,ŞTEFAN CEL MARE,1981.0
BACĂU,STRUGARI,1058.0
BACĂU,TAMAŞI,1291.0
BACĂU,TÂRGU TROTUŞ,2215.0
BACĂU,TĂTĂRĂŞTI,910.0
BACĂU,TRAIAN,1040.0
BACĂU,UNGURENI,1375.0
BACĂU,URECHEŞTI,1464.0
BACĂU,VALEA SEACĂ,1335.0
BACĂU,VULTURENI,784.0
BACĂU,ZEMEŞ,1880.0
BIHOR,ABRAM,1428.0
BIHOR,ABRĂMUŢ,1042.0
BIHOR,AŞTILEU,1842.0
BIHOR,AUŞEU,1322.0
BIHOR,AVRAM IANCU,1509.0
BIHOR,BALC,1524.0
BIHOR,BATĂR,1962.0
BIHOR,BIHARIA,2263.0
BIHOR,BOIANU MARE,668.0
BIHOR,BOROD,1877.0
BIHOR,BORŞ,2071.0
BIHOR,BRATCA,2553.0
BIHOR,BRUSTURI,1793.0
BIHOR,BUDUREASA,1682.0
BIHOR,BUDUSLĂU,824.0
BIHOR,BULZ,1190.0
BIHOR,BUNTEŞTI,2987.0
BIHOR,CĂBEŞTI,1109.0
BIHOR,CÂMPANI,1524.0
BIHOR,CĂPÂLNA,897.0
BIHOR,CĂRPINET,1184.0
BIHOR,CEFA,1123.0
BIHOR,CEICA,1913.0
BIHOR,CETARIU,946.0
BIHOR,CHERECHIU,1051.0
BIHOR,CHIŞLAZ,1649.0
BIHOR,CIUMEGHIU,1971.0
BIHOR,COCIUBA MARE,1622.0
BIHOR,COPĂCEL,1475.0
BIHOR,CRIŞTIORU DE JOS,732.0
BIHOR,CURĂŢELE,1421.0
BIHOR,CURTUIŞENI,1589.0
BIHOR,DERNA,1058.0
BIHOR,DIOSIG,2720.0
BIHOR,DOBREŞTI,2313.0
BIHOR,DRĂGĂNEŞTI,1893.0
BIHOR,DRĂGEŞTI,1635.0
BIHOR,FINIŞ,1878.0
BIHOR,GEPIU,1249.0
BIHOR,GIRIŞU DE CRIŞ,1836.0
BIHOR,HIDIŞELU DE SUS,1994.0
BIHOR,HOLOD,1863.0
BIHOR,HUSASĂU DE TINCA,926.0
BIHOR,INEU,1720.0
BIHOR,LĂZĂRENI,1749.0
BIHOR,LAZURI DE BEIUŞ,985.0
BIHOR,LUGAŞU DE JOS,1831.0
BIHOR,LUNCA,1633.0
BIHOR,MĂDĂRAS,1342.0
BIHOR,MĂGEŞTI,1418.0
BIHOR,MUNICIPIUL BEIUŞ,5156.0
BIHOR,MUNICIPIUL MARGHITA,5979.0
BIHOR,MUNICIPIUL ORADEA,67922.0
BIHOR,MUNICIPIUL SALONTA,6927.0
BIHOR,NOJORID,2754.0
BIHOR,OLCEA,1179.0
BIHOR,ORAŞ ALEŞD,4366.0
BIHOR,ORAŞ NUCET,1406.0
BIHOR,ORAŞ SĂCUENI,4902.0
BIHOR,ORAŞ ŞTEI,2763.0
BIHOR,ORAŞ VALEA LUI MIHAI,3760.0
BIHOR,ORAŞ VAŞCĂU,1458.0
BIHOR,OŞORHEI,2876.0
BIHOR,PALEU,1672.0
BIHOR,PIETROASA,1741.0
BIHOR,POCOLA,974.0
BIHOR,POMEZEU,1641.0
BIHOR,POPEŞTI,3011.0
BIHOR,RĂBĂGANI,1212.0
BIHOR,REMETEA,1633.0
BIHOR,RIENI,1746.0
BIHOR,ROŞIA,1588.0
BIHOR,ROŞIORI,1254.0
BIHOR,SĂCĂDAT,1130.0
BIHOR,SĂLACEA,1479.0
BIHOR,SĂLARD,1681.0
BIHOR,SÂMBĂTA,936.0
BIHOR,SÂNIOB,1245.0
BIHOR,SÂNMARTIN,5821.0
BIHOR,SÂNNICOLAU ROMÂN,1332.0
BIHOR,SÂNTANDREI,3220.0
BIHOR,SÂRBI,1843.0
BIHOR,ŞIMIAN,1487.0
BIHOR,ŞINTEU,302.0
BIHOR,ŞOIMI,1172.0
BIHOR,SPINUŞ,682.0
BIHOR,ŞUNCUIUŞ,1517.0
BIHOR,SUPLACU DE BARCĂU,1826.0
BIHOR,TĂMĂŞEU,896.0
BIHOR,TĂRCAIA,1316.0
BIHOR,TARCEA,1027.0
BIHOR,TĂUTEU,1664.0
BIHOR,ŢEŢCHEA,1571.0
BIHOR,TILEAGD,2217.0
BIHOR,TINCA,3011.0
BIHOR,TOBOLIU,1265.0
BIHOR,TULCA,1534.0
BIHOR,UILEACU DE BEIUŞ,1319.0
BIHOR,VADU CRIŞULUI,1776.0
BIHOR,VÂRCIOROG,1053.0
BIHOR,VIIŞOARA,716.0
BISTRIŢA-NĂSĂUD,BISTRIŢA BÂRGĂULUI,1816.0
BISTRIŢA-NĂSĂUD,BRANIŞTEA,1751.0
BISTRIŢA-NĂSĂUD,BUDACU DE JOS,1409.0
BISTRIŢA-NĂSĂUD,BUDEŞTI,739.0
BISTRIŢA-NĂSĂUD,CĂIANU MIC,1675.0
BISTRIŢA-NĂSĂUD,CETATE,1401.0
BISTRIŢA-NĂSĂUD,CHIOCHIŞ,1328.0
BISTRIŢA-NĂSĂUD,CHIUZA,1102.0
BISTRIŢA-NĂSĂUD,CICEU-GIURGEŞTI,823.0
BISTRIŢA-NĂSĂUD,CICEU - MIHĂIEŞTI,498.0
BISTRIŢA-NĂSĂUD,COŞBUC,861.0
BISTRIŢA-NĂSĂUD,DUMITRA,1907.0
BISTRIŢA-NĂSĂUD,DUMITRIŢA,1364.0
BISTRIŢA-NĂSĂUD,FELDRU,2526.0
BISTRIŢA-NĂSĂUD,GALAŢII BISTRIŢEI,1134.0
BISTRIŢA-NĂSĂUD,ILVA MARE,1175.0
BISTRIŢA-NĂSĂUD,ILVA MICĂ,1425.0
BISTRIŢA-NĂSĂUD,JOSENII BÂRGĂULUI,2023.0
BISTRIŢA-NĂSĂUD,LECHINŢA,2269.0
BISTRIŢA-NĂSĂUD,LEŞU,1441.0
BISTRIŢA-NĂSĂUD,LIVEZILE,2317.0
BISTRIŢA-NĂSĂUD,LUNCA ILVEI,1402.0
BISTRIŢA-NĂSĂUD,MĂGURA ILVEI,878.0
BISTRIŢA-NĂSĂUD,MAIERU,3529.0
BISTRIŢA-NĂSĂUD,MĂRIŞELU,1070.0
BISTRIŢA-NĂSĂUD,MATEI,1273.0
BISTRIŢA-NĂSĂUD,MICEŞTII DE CÂMPIE,500.0
BISTRIŢA-NĂSĂUD,MILAŞ,642.0
BISTRIŢA-NĂSĂUD,MONOR,771.0
BISTRIŢA-NĂSĂUD,MUNICIPIUL BISTRIŢA,28261.0
BISTRIŢA-NĂSĂUD,NEGRILEŞTI,1310.0
BISTRIŢA-NĂSĂUD,NIMIGEA,2288.0
BISTRIŢA-NĂSĂUD,NUŞENI,1544.0
BISTRIŢA-NĂSĂUD,ORAŞ BECLEAN,4722.0
BISTRIŢA-NĂSĂUD,ORAŞ NĂSĂUD,4350.0
BISTRIŢA-NĂSĂUD,ORAŞ SÂNGEORZ-BĂI,4785.0
BISTRIŢA-NĂSĂUD,PARVA,1060.0
BISTRIŢA-NĂSĂUD,PETRU RAREŞ,1493.0
BISTRIŢA-NĂSĂUD,POIANA ILVEI,876.0
BISTRIŢA-NĂSĂUD,PRUNDU BÂRGĂULUI,2584.0
BISTRIŢA-NĂSĂUD,REBRA,926.0
BISTRIŢA-NĂSĂUD,REBRIŞOARA,2069.0
BISTRIŢA-NĂSĂUD,RODNA,2771.0
BISTRIŢA-NĂSĂUD,ROMULI,973.0
BISTRIŢA-NĂSĂUD,RUNCU SALVEI,589.0
BISTRIŢA-NĂSĂUD,SALVA,1575.0
BISTRIŢA-NĂSĂUD,SÂNMIHAIU DE CÂMPIE,863.0
BISTRIŢA-NĂSĂUD,ŞANŢ,1952.0
BISTRIŢA-NĂSĂUD,ŞIEU,1367.0
BISTRIŢA-NĂSĂUD,ŞIEU-MĂGHERUŞ,1527.0
BISTRIŢA-NĂSĂUD,ŞIEU-ODORHEI,1075.0
BISTRIŢA-NĂSĂUD,ŞIEUŢ,1426.0
BISTRIŢA-NĂSĂUD,SILIVAŞU DE CÂMPIE,548.0
BISTRIŢA-NĂSĂUD,ŞINTEREAG,1635.0
BISTRIŢA-NĂSĂUD,SPERMEZEU,1485.0
BISTRIŢA-NĂSĂUD,TÂRLIŞUA,1659.0
BISTRIŢA-NĂSĂUD,TEACA,2060.0
BISTRIŢA-NĂSĂUD,TELCIU,2318.0
BISTRIŢA-NĂSĂUD,TIHA BÂRGĂULUI,2479.0
BISTRIŢA-NĂSĂUD,URIU,1613.0
BISTRIŢA-NĂSĂUD,URMENIŞ,829.0
BISTRIŢA-NĂSĂUD,ZAGRA,1671.0
BOTOŞANI,ADĂŞENI,716.0
BOTOŞANI,ALBEŞTI,2245.0
BOTOŞANI,AVRĂMENI,1696.0
BOTOŞANI,BĂLUŞENI,2114.0
BOTOŞANI,BLÂNDEŞTI,939.0
BOTOŞANI,BRĂEŞTI,1050.0
BOTOŞANI,BROSCĂUŢI,1582.0
BOTOŞANI,CĂLĂRAŞI,1464.0
BOTOŞANI,CÂNDEŞTI,930.0
BOTOŞANI,CONCEŞTI,689.0
BOTOŞANI,COPĂLĂU,1726.0
BOTOŞANI,CORDĂRENI,885.0
BOTOŞANI,CORLĂTENI,963.0
BOTOŞANI,CORNI,2216.0
BOTOŞANI,COŞULA,944.0
BOTOŞANI,COŢUŞCA,1774.0
BOTOŞANI,CRISTEŞTI,1928.0
BOTOŞANI,CRISTINEŞTI,1606.0
BOTOŞANI,CURTEŞTI,2221.0
BOTOŞANI,DÂNGENI,1429.0
BOTOŞANI,DERSCA,1325.0
BOTOŞANI,DIMĂCHENI,722.0
BOTOŞANI,DOBÂRCENI,1180.0
BOTOŞANI,DRĂGUŞENI,907.0
BOTOŞANI,DURNEŞTI,1477.0
BOTOŞANI,FRUMUŞICA,1817.0
BOTOŞANI,GEORGE ENESCU,1475.0
BOTOŞANI,GORBĂNEŞTI,1400.0
BOTOŞANI,HĂNEŞTI,867.0
BOTOŞANI,HAVÂRNA,1650.0
BOTOŞANI,HILIŞEU-HORIA,1244.0
